,Title,Text,Domain
229,NIH Study Links Opioids to Pregnancy Loss,"A new study from the National Institutes of Health (NIH) indicates that women who use opioids while trying to conceive have a 29 percent lower chance of becoming pregnant.

Those who used opioids early in the pregnancy were more than twice as likely to have a miscarriage than those who did not use opioids.

The study analyzed data from 1,228 women ages 18 to 40, with a history of one or two pregnancy losses. Among the women who became pregnant, those who used opioids around the time of conception were 1.5 times as likely to have a miscarriage as women who had not.

For the women who used opioids in the first four weeks of pregnancy, their chance of miscarriage more than doubled. If they used opioids in the first four through eight weeks of pregnancy, they were 2.5 times more likely to miscarry.

""Our findings indicate that women who are pregnant or planning a pregnancy should, along with their physicians, consider the potential effects opioids may have on their ability to conceive or sustain a pregnancy,"" said study author Kerry Flannagan, Ph.D., with NIH's National Institute of Child Health and Human Development.",magazine.medlineplus.gov
230,4 Physical Activity Tips for Older Adults,"Regular physical activity is great for your mental and physical health. It also helps you stay independent as you age.

Every day presents opportunities to move more.

The Physical Activity Guidelines for Americans recommend that you aim to exercise at least 150 minutes every week at a moderate pace, or 75 at a more vigorous pace. The guidelines also recommend that older adults do muscle-strengthening activities at least 2 days a week.

Now sure how to get started? These tips can help.

1. Talk with your doctor. Almost anyone, at any age, can exercise safely. If you're concerned about starting an exercise routine, talk with your doctor. Ask whether there are activities you should avoid and whether any health conditions you have might affect what exercises you can do safely.

2. Start gradually. Begin with low-intensity exercises like walking. Be sure to drink plenty of water before, during, and after your workout.

3. Develop a well-rounded routine. Include the four main types of exercise:

Endurance exercises increase your breathing and heart rate. Brisk walking is a good option.

Strength exercises, like lifting weights or using a resistance band, make your muscles stronger.

Balance exercises can help prevent falls. This includes standing on one foot.

Flexibility exercises, like yoga, stretch your muscles and help you stay limber and maintain mobility as you age.

4. Move throughout the day. Every day presents opportunities to move more. For example, use the stairs instead of taking the elevator. Or park far away from the grocery store entrance instead of in the closest spot.",magazine.medlineplus.gov
231,Measuring Blood Pressure,"What do the results mean?

Your results, also known as a blood pressure reading, will contain two numbers. The top or first number is the systolic pressure. The bottom or second number is the diastolic pressure. High blood pressure readings are also labeled by categories, ranging from normal to crisis. Your reading may show your blood pressure is:

Blood Pressure Category Systolic Blood Pressure

Diastolic Blood Pressure Normal Less than 120 and Less than 80 High Blood Pressure (no other heart risk factors) 140 or higher or 90 or higher High Blood Pressure (with other heart risk factors, according to some providers) 130 or higher or 80 or higher Dangerously high blood pressure - seek medical care right away 180 or higher and 120 or higher

If you've been diagnosed with high blood pressure, your provider may recommend lifestyle changes and/or medicines to control your blood pressure. Your provider may also recommend that you regularly check your blood pressure at home with an automated blood pressure monitor. An at-home blood pressure monitor usually includes a blood pressure cuff and a digital device to record and display blood pressure readings.

Home monitoring is not a replacement for regular visits to your provider. But it can provide important information, such as whether treatment is working or your condition may have worsened. Also, home monitoring may make the test less stressful. Many people get nervous about getting their blood pressure taken at a provider's office. This is called ""white coat syndrome."" It can cause a temporary rise in blood pressure, making the results less accurate. For more information about home monitoring of blood pressure, talk to your provider.

If you were tested for low blood pressure, a blood pressure reading of 90 systolic, 60 diastolic (90/60) or lower is considered abnormal. Treatments for low blood pressure may include medicines and making certain changes to your diet.",medlineplus.gov
232,How to Prepare Your Child for a Lab Test,"What happens to my child during a lab test?

Common lab tests for children include blood tests, urine tests, swab tests, and throat cultures.

Blood tests are used to test for many different diseases and conditions. During a blood test, a sample will be taken from a vein in the arm, a fingertip, or a heel.

If done on a vein , a health care professional will take a sample, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial.

, a health care professional will take a sample, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial. A fingertip blood test is done by pricking your child's fingertip.

test is done by pricking your child's fingertip. Heel stick tests are used for newborn screenings, a test given shortly after birth to almost every baby born in the United States. Newborn screenings are used to help diagnose a variety of serious health conditions. During a heel stick test, a health care provider will clean your baby's heel with alcohol and poke the heel with a small needle.

During a blood test, encourage your child to look at you, rather than at the person drawing the blood. You should also provide physical comfort and distraction.

Urine tests are done to check for different diseases and for infections of the urinary tract. During a urine test, your child will need to provide a urine sample in a special cup. Unless your child has an infection or a rash, a urine test is not painful. But it can be stressful. The following tips may help.

Talk to your child's provider to find out if a ""clean catch"" method will be needed. For a clean catch urine sample, your child will need to: Clean their genital area with a cleansing pad Start to urinate into the toilet Move the collection container under the urine stream Collect at least an ounce or two of urine into the container, which should have markings to indicate the amounts Finish urinating into the toilet

If a clean catch sample is needed, practice at home. Ask your child to let out a bit of urine in the toilet, stop the flow, and start again.

Encourage your child to drink water before the appointment, but not go to the bathroom. This may make it easier to urinate when it's time to collect the sample.

Turn on the tap. The sound of running water can help your child begin to urinate.

Swab tests help diagnose different types of respiratory infections. During a swab test, a health care provider will:

Gently insert a cotton-tipped swab inside your child's nostril. For some swab tests, a provider may need to insert the swab deeper, until the reaches the uppermost part of the nose and throat, known as the nasopharynx.

Rotate the swab and leave it in place for 10-15 seconds.

Remove the swab and insert into the other nostril.

Swab the second nostril using the same technique.

Swab tests may tickle the throat or cause your child to cough. A swab of the nasopharynx may be uncomfortable and cause a gag reflex when the swab touches the throat. Let your child know beforehand that gagging may happen, but it will be over quickly. It may also help to tell your child that the swab is similar to the cotton swabs you have at home.

Throat cultures are done to check for bacterial infections of the throat, including strep throat. During a throat culture:

Your child will be asked to tilt their head back and open their mouth as wide as possible.

Your child's provider will use a tongue depressor to hold down your child's tongue.

The provider will use a special swab to take a sample from the back of the throat and tonsils.

A throat swab isn't painful, but like some swab tests, it can cause gagging. Let your child know what to expect and that any discomfort shouldn't last very long.",medlineplus.gov
233,COVID-19: Coronavirus Info for the Military,"Guidance from the Government

We urge the military community to follow the guidance of the Coronavirus (COVID-19) Task Force at the White House, working in conjunction with the CDC, Health and Human Services and other government agencies. Our primary goals are to ensure the well-being of the entire military community and to assist in force readiness for the national defense and current worldwide military missions.

The Department of Defense is now lifting travel restrictions based on local conditions at installations. Look for a new update each week »",www.militaryonesource.mil
234,NIH Study Links Opioids to Pregnancy Loss,"A new study from the National Institutes of Health (NIH) indicates that women who use opioids while trying to conceive have a 29 percent lower chance of becoming pregnant.

Those who used opioids early in the pregnancy were more than twice as likely to have a miscarriage than those who did not use opioids.

The study analyzed data from 1,228 women ages 18 to 40, with a history of one or two pregnancy losses. Among the women who became pregnant, those who used opioids around the time of conception were 1.5 times as likely to have a miscarriage as women who had not.

For the women who used opioids in the first four weeks of pregnancy, their chance of miscarriage more than doubled. If they used opioids in the first four through eight weeks of pregnancy, they were 2.5 times more likely to miscarry.

""Our findings indicate that women who are pregnant or planning a pregnancy should, along with their physicians, consider the potential effects opioids may have on their ability to conceive or sustain a pregnancy,"" said study author Kerry Flannagan, Ph.D., with NIH's National Institute of Child Health and Human Development.",magazine.medlineplus.gov
235,NIH Study Links Opioids to Pregnancy Loss,"A new study from the National Institutes of Health (NIH) indicates that women who use opioids while trying to conceive have a 29 percent lower chance of becoming pregnant.

Those who used opioids early in the pregnancy were more than twice as likely to have a miscarriage than those who did not use opioids.

The study analyzed data from 1,228 women ages 18 to 40, with a history of one or two pregnancy losses. Among the women who became pregnant, those who used opioids around the time of conception were 1.5 times as likely to have a miscarriage as women who had not.

For the women who used opioids in the first four weeks of pregnancy, their chance of miscarriage more than doubled. If they used opioids in the first four through eight weeks of pregnancy, they were 2.5 times more likely to miscarry.

""Our findings indicate that women who are pregnant or planning a pregnancy should, along with their physicians, consider the potential effects opioids may have on their ability to conceive or sustain a pregnancy,"" said study author Kerry Flannagan, Ph.D., with NIH's National Institute of Child Health and Human Development.",magazine.medlineplus.gov
236,Pregnancy Check-Ups: Healthy Start for Mom and Baby,"Pregnancy Check-Ups

Healthy Start for Mom and Baby

Life is busy before a baby arrives. There are many things to do to prepare. One of the most important is to visit your health care provider regularly.

Check-ups before your baby is born are called prenatal visits. They help make sure you and your baby are healthy. Your health care provider will look for certain problems that can happen during pregnancy. Some issues are best treated early. Others can be prevented before they start.

“Prenatal care is fundamental for shaping the lives of women and their children,” says Dr. Monica Longo, an NIH expert on prenatal health. Longo cares for women with high-risk pregnancies. Such women have a higher chance of complications.

If you think you may be pregnant, schedule a visit with your provider. If you’re pregnant, you’ll need to start regular prenatal visits. Most women have check-ups about once a month in the beginning. Then, they go more often later in the pregnancy.

During a prenatal visit, your provider will ask about your health history. They will also perform a physical exam and weight check. They’ll let you know how much weight gain is healthy for your body and help track your progress.

You’ll also be asked to provide a urine sample. Urinary tract infections (UTIs) are common during pregnancy. UTIs and other infections increase the risk of having a preterm birth. This is when you give birth at 37 weeks or earlier.

“One of the primary purposes of prenatal care is actually prevention,” says Longo. “We screen women to find potential health problems before those issues can worsen.”

During certain stages of pregnancy, your provider will perform blood tests and imaging tests. These include ultrasound exams to look at the baby’s growth and development. Visits are also an opportunity to talk with your provider about how to give your baby a healthy start.

“During prenatal visits, we educ-ate and counsel moms about healthy habits, healthy food choices, and exercise,” Longo says. “We also address any concerns a new mom-to-be might have.”

Taking a prenatal vitamin is also key. Folic acid is included in most prenatal vitamins. It reduces the risk of severe birth defects that affect the developing brain and spine.

It’s important to stay away from things that could harm your baby. These include certain medications, smoking, and alcoholic drinks. Also, talk with your provider about any health conditions. Conditions like diabetes (a disease that causes high blood sugar) and high blood pressure need to be brought under control.

Some women choose to talk with their provider before becoming pregnant. This is called a preconception visit. It can help you plan for a safer pregnancy.

Early and regular care for you and your developing baby is important. Studies show that prenatal care reduces the risk of having a low-birth weight baby. Low birth weight can cause health problems. Even during the pandemic, it’s essential to keep up with regular prenatal care.

“Providers around the globe have adapted prenatal care to fit the current challenges,” says Longo. That means using telehealth for visits that don’t have to be done in person.

Health care providers are also seeing fewer patients and extending the time between them. This reduces possible exposure in waiting rooms.

“Providers are prepared for these difficult times,” says Longo. So it’s crucial that moms-to-be keep up with prenatal care.",newsinhealth.nih.gov
237,Basic Metabolic Panel (BMP),"What is a basic metabolic panel (BMP)?

A basic metabolic panel (BMP) is a test that measures eight different substances in your blood. It provides important information about your body's chemical balance and metabolism. Metabolism is the process of how the body uses food and energy. A BMP includes tests for the following:

Glucose , a type of sugar and your body's main source of energy.

, a type of sugar and your body's main source of energy. Calcium , one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart.

, one of the body's most important minerals. Calcium is essential for proper functioning of your nerves, muscles, and heart. Sodium , potassium , carbon dioxide , and chloride . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body.

, , , and . These are electrolytes, electrically charged minerals that help control the amount of fluids and the balance of acids and bases in your body. BUN (blood urea nitrogen) and creatinine, waste products removed from your blood by your kidneys.

Abnormal levels of any of these substances or combination of them can be a sign of a serious health problem.

Other names: chemistry panel, chemistry screen, chem 7, electrolyte panel",medlineplus.gov
238,How to Prepare Your Child for a Lab Test,"What happens to my child during a lab test?

Common lab tests for children include blood tests, urine tests, swab tests, and throat cultures.

Blood tests are used to test for many different diseases and conditions. During a blood test, a sample will be taken from a vein in the arm, a fingertip, or a heel.

If done on a vein , a health care professional will take a sample, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial.

, a health care professional will take a sample, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial. A fingertip blood test is done by pricking your child's fingertip.

test is done by pricking your child's fingertip. Heel stick tests are used for newborn screenings, a test given shortly after birth to almost every baby born in the United States. Newborn screenings are used to help diagnose a variety of serious health conditions. During a heel stick test, a health care provider will clean your baby's heel with alcohol and poke the heel with a small needle.

During a blood test, encourage your child to look at you, rather than at the person drawing the blood. You should also provide physical comfort and distraction.

Urine tests are done to check for different diseases and for infections of the urinary tract. During a urine test, your child will need to provide a urine sample in a special cup. Unless your child has an infection or a rash, a urine test is not painful. But it can be stressful. The following tips may help.

Talk to your child's provider to find out if a ""clean catch"" method will be needed. For a clean catch urine sample, your child will need to: Clean their genital area with a cleansing pad Start to urinate into the toilet Move the collection container under the urine stream Collect at least an ounce or two of urine into the container, which should have markings to indicate the amounts Finish urinating into the toilet

If a clean catch sample is needed, practice at home. Ask your child to let out a bit of urine in the toilet, stop the flow, and start again.

Encourage your child to drink water before the appointment, but not go to the bathroom. This may make it easier to urinate when it's time to collect the sample.

Turn on the tap. The sound of running water can help your child begin to urinate.

Swab tests help diagnose different types of respiratory infections. During a swab test, a health care provider will:

Gently insert a cotton-tipped swab inside your child's nostril. For some swab tests, a provider may need to insert the swab deeper, until the reaches the uppermost part of the nose and throat, known as the nasopharynx.

Rotate the swab and leave it in place for 10-15 seconds.

Remove the swab and insert into the other nostril.

Swab the second nostril using the same technique.

Swab tests may tickle the throat or cause your child to cough. A swab of the nasopharynx may be uncomfortable and cause a gag reflex when the swab touches the throat. Let your child know beforehand that gagging may happen, but it will be over quickly. It may also help to tell your child that the swab is similar to the cotton swabs you have at home.

Throat cultures are done to check for bacterial infections of the throat, including strep throat. During a throat culture:

Your child will be asked to tilt their head back and open their mouth as wide as possible.

Your child's provider will use a tongue depressor to hold down your child's tongue.

The provider will use a special swab to take a sample from the back of the throat and tonsils.

A throat swab isn't painful, but like some swab tests, it can cause gagging. Let your child know what to expect and that any discomfort shouldn't last very long.",medlineplus.gov
239,How to Cope with Medical Test Anxiety,"What is medical test anxiety?

Medical test anxiety is a fear of medical tests. Medical tests are procedures that are used to diagnose, screen for, or monitor various diseases and conditions. While many people sometimes feel nervous or uncomfortable about testing, it doesn't usually cause serious problems or symptoms.

Medical test anxiety can be serious. It can become a type of phobia. A phobia is an anxiety disorder that causes an intense, irrational fear of something that poses little or no actual danger. Phobias can also cause physical symptoms such as rapid heartbeat, shortness of breath, and trembling.",medlineplus.gov
240,What You Need to Know About Blood Testing,"What happens during a blood test?

A health care provider will need to take a sample of your blood. This is also called a blood draw. When a blood draw is taken from a vein, it's known as venipuncture.

During venipuncture, a lab professional, known as a phlebotomist, will take a blood sample from a vein in your arm, using a small needle. After the needle is inserted, a small amount of blood will be collected into a test tube or vial. You may feel a little sting when the needle goes in or out. This usually takes less than five minutes.

Venipuncture is the most common way to do a blood test.

Other ways to do a blood test are:",medlineplus.gov
241,How to Prepare for a Lab Test,"How do I prepare for a lab test?

A laboratory (lab) test is a procedure in which a health care provider takes a sample of your blood, urine, other body fluid, or body tissue to get information about your health. Lab tests are often used to help diagnose or screen for a specific disease or condition. Screening helps diagnose diseases before symptoms occur. Other tests are used to monitor a disease or see if treatment is effective. Lab tests may also be done to provide more general information about your organs and body systems.

For any type of lab test, you should prepare for it by:

Following all the instructions given to you by your health care provider

Telling your provider or lab professional if you didn't follow these instructions exactly. It's important to be honest. Even a minor change from the instructions can have a big effect on your results. For example, some medicines raise or lower blood sugar levels. Taking them too close to a blood sugar test could affect your results.

Telling your provider about any medicines, vitamins, or supplements that you are taking

Taking these steps can help ensure your results will be accurate and reliable.",medlineplus.gov
242,Measuring Blood Pressure,"What do the results mean?

Your results, also known as a blood pressure reading, will contain two numbers. The top or first number is the systolic pressure. The bottom or second number is the diastolic pressure. High blood pressure readings are also labeled by categories, ranging from normal to crisis. Your reading may show your blood pressure is:

Blood Pressure Category Systolic Blood Pressure

Diastolic Blood Pressure Normal Less than 120 and Less than 80 High Blood Pressure (no other heart risk factors) 140 or higher or 90 or higher High Blood Pressure (with other heart risk factors, according to some providers) 130 or higher or 80 or higher Dangerously high blood pressure - seek medical care right away 180 or higher and 120 or higher

If you've been diagnosed with high blood pressure, your provider may recommend lifestyle changes and/or medicines to control your blood pressure. Your provider may also recommend that you regularly check your blood pressure at home with an automated blood pressure monitor. An at-home blood pressure monitor usually includes a blood pressure cuff and a digital device to record and display blood pressure readings.

Home monitoring is not a replacement for regular visits to your provider. But it can provide important information, such as whether treatment is working or your condition may have worsened. Also, home monitoring may make the test less stressful. Many people get nervous about getting their blood pressure taken at a provider's office. This is called ""white coat syndrome."" It can cause a temporary rise in blood pressure, making the results less accurate. For more information about home monitoring of blood pressure, talk to your provider.

If you were tested for low blood pressure, a blood pressure reading of 90 systolic, 60 diastolic (90/60) or lower is considered abnormal. Treatments for low blood pressure may include medicines and making certain changes to your diet.",medlineplus.gov
243,Antibiotic Sensitivity Test,"What is an antibiotic sensitivity test?

Antibiotics are medicines used to fight bacterial infections. There are different types of antibiotics. Each type is only effective against certain bacteria. An antibiotic sensitivity test can help find out which antibiotic will be most effective in treating your infection.

The test can also be helpful in finding a treatment for antibiotic-resistant infections. Antibiotic resistance happens when standard antibiotics become less effective or ineffective against certain bacteria. Antibiotic resistance can turn once easily treatable diseases into serious, even life-threatening illnesses.

Other names: antibiotic susceptibility test, sensitivity testing, antimicrobial susceptibility test",medlineplus.gov
244,When to Give Kids Medicine for Coughs and Colds,"Español

Although most colds in children don’t cause serious complications, they can cause anxiety in parents and caregivers. And colds are among the top reasons children visit a doctor. Both non-prescription (over-the-counter) and prescription medicines are available to treat cough and cold symptoms. But most children will get better on their own and may not need medicine.

Some cough and cold medicines also have serious side effects, such as slowed breathing, which can be life-threatening, especially in infants and young children, so it’s important to know when your child needs medication and when they can do without it.

The U.S. Food and Drug Administration wants you to be aware of the following information about use of medicines for cough and colds in children:

The FDA doesn’t recommend over-the-counter (OTC) medicines for cough and cold symptoms in children younger than 2 years old.

Prescription cough medicines containing codeine or hydrocodone are not indicated for use in children younger than 18 years old. Codeine and hydrocodone are opioids that are available in combination with other medicines, such as antihistamines and decongestants, in prescription medicines to treat cough and symptoms associated with allergies or the common cold for adults.

Caregivers should also read labels on OTC cough and cold products, because some might contain codeine.

Here are some other tips on how to safely treat your child’s cough and cold.

Relieving Cold and Cough Symptoms

There’s no cure for the common cold, a viral infection that can’t be treated with antibiotics. Typically, a cold will run its course in a week or two, and children will usually get better on their own, without medication. For older children, some non-prescription medicines can help relieve the symptoms of a cold—but won’t change the natural course of the cold or make it go away faster.

Coughs are a normal symptom of a cold and help the body clear the mucus out of the airway and protect the lungs. Non-drug treatments for coughs include drinking plenty of fluids, especially warm drinks to soothe the throat.

When to Call a Doctor

Not every sniffle or cough merits a trip to the doctor’s office. When in doubt, parents should call their health care provider.

For all children, call a doctor if you see any of these symptoms:

A fever in an infant 2 months or younger

A fever of 102 degrees or higher at any age

Blue lips

Labored breathing, including nostrils widening with each breath, wheezing, fast breathing, the ribs showing with each breath or shortness of breath

Not eating or drinking, with signs of dehydration (such as decreased urination)

Excessive crankiness or sleepiness

Persistent ear pain

If the cough lasts for more than three weeks

If the child is getting worse

These symptoms can signal that your child may have something more serious than a cold.

What to Do About Fever and Other Symptoms Associated With a Cold

Fever helps the body fight off an infection and does not always need to be treated. But if your child is uncomfortable because of fever or other symptoms of a cold, there are alternatives to cough and cold medicine to help them feel more comfortable. They include:

A clean cool-mist vaporizer or humidifier in a small area near the child’s bed can help moisten the air and decrease the drying of the nasal passages and throat.

For infants with a stuffy nose, use saline or saltwater drops/spray to moisten nasal passages and loosen mucus. Then clean the nose with a bulb syringe or other suction tool designed for infants.

Acetaminophen or ibuprofen can help reduce fever, aches and pains. Take care to use the correct dose, consulting a health care provider for patients younger than age 2.

Giving the Right Dose of Medicine

How can you be sure to give the correct dose? Follow the directions on the “Drug Facts” label. The FDA encourages drug manufacturers to provide a dosing instrument, such as a syringe or a cup, marked with the correct measurements. Use them—and not household spoons or tools from other medications—to measure medication.

If you have questions, ask a pharmacist or your health care provider. They can tell you which dosing instrument to use, how much medication to give, and how often based on the Drug Facts label.

In the United States, adults average about three colds per year, and children have colds even more often. You might be tempted to give your children pain relievers, decongestants and other medications for a cold. But often it’s best to fight this common childhood illness with rest and care, using medications only when the symptoms are too uncomfortable or make it difficult for the patient to breathe or sleep.",www.fda.gov
245,How Radiation Therapy Is Used to Treat Cancer,"How Radiation Therapy Is Used to Treat Cancer

Radiation is one of the most common treatments for cancer. Other names for radiation treatment are radiation therapy, radiotherapy, irradiation, and x-ray therapy.

What is radiation therapy?

Radiation therapy uses high-energy particles or waves, such as x-rays, gamma rays, electron beams, or protons, to destroy or damage cancer cells.

Your cells normally grow and divide to form new cells. But cancer cells grow and divide faster than most normal cells. Radiation works by making small breaks in the DNA inside cells. These breaks keep cancer cells from growing and dividing and cause them to die. Nearby normal cells can also be affected by radiation, but most recover and go back to working the way they should.

While chemotherapy and other treatments that are taken by mouth or injection usually expose the whole body to cancer-fighting drugs, radiation therapy is usually a local treatment. This means it’s usually aimed at and affects only the part of the body needing treatment. Radiation treatments are planned so that they damage cancer cells with as little harm as possible to nearby healthy cells.

Some radiation treatments (systemic radiation therapy) use radioactive substances that are given in a vein or by mouth. Even though this type of radiation does travel throughout the body, the radioactive substance mostly collects in the area of the tumor, so there’s still little effect on the rest of the body.

Who gets radiation therapy?

More than half of people with cancer get radiation therapy. Sometimes, radiation therapy is the only cancer treatment needed and sometimes it's used with other types of treatment. The decision to use radiation therapy depends on the type and stage of cancer, and other health problems a patient might have.

What are the goals of radiation therapy?

Most types of radiation therapy don’t reach all parts of the body, which means they’re not helpful in treating cancer that has spread to many places within the body. Still, radiation therapy can be used to treat many types of cancer either alone or in combination with other treatments. While it's important to remember each cancer and each person is different, radiation is often the treatment of choice for the following purposes.

To cure or shrink early-stage cancer

Some cancers are very sensitive to radiation. Radiation may be used by itself in these cases to make the cancer shrink or completely go away. In some cases, chemotherapy or other anti-cancer drugs may be given first. For other cancers, radiation may be used before surgery to shrink the tumor (this is called pre-operative therapy or neoadjuvant therapy), or after surgery to help keep the cancer from coming back (called adjuvant therapy).

For certain cancers that can be cured either by radiation or by surgery, radiation may be the preferred treatment. This is because radiation can cause less damage and the part of the body involved may be more likely to work the way it should after treatment.

For some types of cancer, radiation and chemotherapy or other types of anti-cancer drugs might be used together. Certain drugs (called radiosensitizers) help radiation work better by making cancer cells more sensitive to radiation. Research has shown that when anti-cancer drugs and radiation are given together for certain types of cancer, they can help each other work even better than if they were given alone. One drawback, though, is that side effects are often worse when they are given together.

To stop cancer from coming back (recurring) somewhere else

Cancer can spread from where it started to other body parts. Doctors often assume that a few cancer cells might already have spread even when they can’t be seen on imaging scans like CT scans or MRIs. In some cases, the area where the cancer most often spreads to may be treated with radiation to kill any cancer cells before they grow into tumors. For instance, people with certain kinds of lung cancer may get radiation to the head, even when there is no cancer known to be there, because their type of lung cancer often spreads to the brain. This is done to help prevent cancer from spreading to the head even before it can. Sometimes, radiation to prevent future cancer can be given at the same time that radiation is given to treat existing cancer, especially if the area the cancer might spread to is close to the tumor itself.

To treat symptoms caused by advanced cancer

Sometimes cancer has spread too much to be cured. But some of these tumors can still be treated to make them smaller so that the person can feel better. Radiation might help relieve problems like pain, trouble swallowing or breathing, or bowel blockages that can be caused by advanced cancer. This is called palliative radiation.

To treat cancer that has returned (recurred)

If a person's cancer has returned (recurred), radiation might be used to treat the cancer or to treat symptoms caused by advanced cancer. Whether radiation will be used after recurrence depends on many factors. For instance, if the cancer has come back in a part of the body that has already been treated with radiation, it might not be possible to give more radiation in the same place. It depends on the amount of radiation that was used before. In other instances, radiation might be used in the same area of the body or a different area. Some tumors do not respond as well to radiation, so radiation might not be used even if they recur.

How is radiation therapy given?

Radiation therapy can be given in 3 ways:

External radiation (or external beam radiation) : uses a machine that directs high-energy rays from outside the body into the tumor. It’s done during outpatient visits to a hospital or treatment center. It's usually given over many weeks and sometimes will be given twice a day for several weeks. A person receiving external radiation is not radioactive and does not have to follow special safety precautions at home.

uses a machine that directs high-energy rays from outside the body into the tumor. It’s done during outpatient visits to a hospital or treatment center. It's usually given over many weeks and sometimes will be given twice a day for several weeks. A person receiving external radiation is not radioactive and does not have to follow special safety precautions at home. Internal radiation: Internal radiation is also called brachytherapy. A radioactive source is put inside the body into or near the tumor. With some types of brachytherapy, radiation might be placed and left in the body to work. Sometimes it is placed in the body for a period of time and then removed. This is decided based on the type of cancer. Special safety precautions are needed for this type of radiation for a period of time. But it's important to know if the internal radiation is left in the body, after a while it eventually is no longer radioactive.

Internal radiation is also called brachytherapy. A radioactive source is put inside the body into or near the tumor. With some types of brachytherapy, radiation might be placed and left in the body to work. Sometimes it is placed in the body for a period of time and then removed. This is decided based on the type of cancer. Special safety precautions are needed for this type of radiation for a period of time. But it's important to know if the internal radiation is left in the body, after a while it eventually is no longer radioactive. Systemic radiation: Radioactive drugs given by mouth or put into a vein are used to treat certain types of cancer. These drugs then travel throughout the body. You might have to follow special precautions at home for a period of time after these drugs are given.

The type of radiation you might get depends on the kind of cancer you have and where it is. In some cases, more than one type is used. Your cancer care team can answer specific questions about the type of radiation prescribed for you, how it affects your body, and any precautions that may be needed.

Who gives radiation therapy treatments?

During your radiation therapy, a team of highly trained medical professionals will care for you. Your team may include these people:

Radiation oncologist: This doctor is specially trained to treat cancer with radiation. This person oversees your radiation treatment plan.

This doctor is specially trained to treat cancer with radiation. This person oversees your radiation treatment plan. Radiation physicist: This is the person who makes sure the radiation equipment is working as it should and that it gives you the exact dose prescribed by your radiation oncologist.

This is the person who makes sure the radiation equipment is working as it should and that it gives you the exact dose prescribed by your radiation oncologist. Dosimetrist: This person helps the radiation oncologist plan the treatment.

This person helps the radiation oncologist plan the treatment. Radiation therapist or radiation therapy technologist: This person operates the radiation equipment and positions you for each treatment.

This person operates the radiation equipment and positions you for each treatment. Radiation therapy nurse: This nurse has special training in cancer treatment and can give you information about radiation treatment and managing side effects.

You may also need the services of a dietitian, physical therapist, social worker, dentist or dental oncologist, pharmacist, or other health care providers.

Does radiation therapy cause cancer?

It has long been known that radiation therapy can slightly raise the risk of getting another cancer. It’s one of the possible side effects of treatment that doctors have to think about when they weigh the benefits and risks of each treatment. For the most part, the risk of a second cancer from these treatments is small and is outweighed by the benefit of treating the cancer, but the risk is not zero. This is one of the many reasons each case is different and each person must be part of deciding which kind of treatment is right for them. The risk is different depending on where the radiation treatment will be in the body.

If your cancer care team recommends radiation treatment, it’s because they believe that the benefits you’ll get from it will outweigh the possible side effects. Still, this is your decision to make. Knowing as much as you can about the possible benefits and risks can help you be sure that radiation therapy is best for you.

Does radiation therapy affect pregnancy or fertility?

Females: It’s important not to become pregnant while getting radiation – it can harm the growing baby. If there’s a chance you might become pregnant, be sure to talk to your doctor about birth control options.

If you are or might be pregnant, let your doctor know right away.

If the area getting radiation in your body includes the ovaries, it is possible that the dose of radiation can cause the ovaries to no longer work (sterility), and that you would be unable to have children. it is important to know the risk of this possibility in advance of receiving radiation therapy. If you are thinking about radiation therapy that will affect the ovaries, talk to your doctor about how this might affect having children in the future.

Males: Not much is known about radiation’s effect on the children conceived by men while getting radiation therapy. Because of this, doctors often advise men to not get a woman pregnant during and for some weeks after treatment. Talk to your doctor to find out more about this.

If the area getting radiation includes the testicles, it is possible that the dose of radiation can cause the testicles to no longer work (sterility) and that you would be unable to have children. It is important to know the risk of this possibility in advance of receiving radiation therapy. There is no clear research about how sperm that is exposed to radiation affects future children made from that sperm. If you are thinking about radiation therapy that will affect the testicles, talk to your doctor about how this might affect having children in the future.

Learn more in How Cancer and Cancer Treatment Can Affect Fertility.

Questions to ask about radiation therapy

Before treatment, you’ll be asked to sign a consent form saying that your doctor has explained how radiation therapy may help, the possible risks, the type of radiation to be used, and your other treatment options. Before signing the consent form, be sure that you have had a chance to get all your questions answered. Here are some of the things you may want to ask about:",www.cancer.org
